Chr	Start	End	Strand	Length	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
evm.TU.utg4576.13	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	87914;88219;88621;88956;89695;90312	87970;88306;88654;89060;89738;90382	+;+;+;+;+;+	399	12	9	27	12	8	17	14	13	18	2	7	36	1	12	9	27	8	59	18	34	9	21	7	24	21	8	9	4
evm.TU.utg4576.14	utg4576	90766	91056	-	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg4576.15	utg4576;utg4576;utg4576	91295;91755;92897	91474;91871;93064	+;+;+	465	53	62	132	82	111	54	60	82	56	63	60	143	55	64	53	148	71	269	97	268	33	40	23	74	135	97	45	61
evm.TU.utg4576.16	utg4576;utg4576;utg4576;utg4576;utg4576	104800;105288;106213;106803;107171	104892;105318;106285;107028;107426	+;+;+;+;+	679	269	235	462	415	341	126	260	234	197	361	197	507	122	190	169	665	283	732	478	586	108	251	64	302	499	452	192	200
evm.TU.utg4576.17	utg4576;utg4576	108448;110299	109399;110535	-;-	1189	27	35	35	66	43	16	41	34	19	38	28	32	25	45	40	31	31	121	54	66	12	46	115	26	72	69	22	48
evm.TU.utg4576.18	utg4576	114249	114626	+	378	6	4	1	0	1	0	2	4	0	0	2	0	1	0	0	0	1	7	4	1	0	0	0	0	1	1	0	0
evm.TU.utg4576.19	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	115642;122715;122790;124027;124027;126227;126227	115727;122902;122902;124113;124113;126399;126399	-;-;-;-;-;-;-	534	70	112	115	100	111	18	54	72	67	69	48	307	16	48	57	262	63	163	90	185	40	77	44	49	186	82	37	64
tRNAscan-SE.tRNA.utg4576.Pseudo(GGA).1	utg4576	121115	121186	-	72	1	0	1	0	0	0	1	0	4	0	4	6	1	0	0	11	0	3	3	13	2	0	3	8	7	2	10	8
evm.TU.utg4576.20	utg4576;utg4576;utg4576;utg4576	126617;127797;128838;129642	126692;127886;128944;130002	+;+;+;+	634	915	951	1520	1410	1121	589	783	1154	944	920	1159	2674	601	935	905	2241	1132	3336	1539	1990	653	1085	633	890	1615	1591	790	819
evm.TU.utg4576.21	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	131917;132730;133433;134033;134271;134521;134852;135333;135718;136358;136794;137686;138017	132131;132919;133648;134201;134421;134628;134987;135556;135798;136463;136898;137790;138085	-;-;-;-;-;-;-;-;-;-;-;-;-	1875	83	31	63	223	43	68	27	69	32	44	58	36	23	125	33	84	28	158	59	71	33	97	45	62	117	68	80	78
evm.TU.utg4576.22	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	140001;141374;142560;142785;143560;144655;145080;145284;145818;146860;147355	140093;141478;142665;142865;143768;144790;145187;145434;145986;147075;147696	+;+;+;+;+;+;+;+;+;+;+	1716	59	30	36	99	40	70	41	42	18	20	33	49	37	40	31	100	32	91	70	72	11	47	37	37	76	54	69	69
evm.TU.utg4576.23	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	151719;152513;152955;153547;154026;154885;155075;155518;156026;156229;156750;157812;158498;159178	151787;152617;153014;153651;154131;154965;155283;155653;156133;156379;156918;158027;158753;159392	+;+;+;+;+;+;+;+;+;+;+;+;+;+	1986	117	101	190	235	136	31	103	109	101	78	95	212	43	66	163	205	91	264	104	258	52	100	133	52	250	167	95	111
tRNAscan-SE.tRNA.utg4576.Cys(ACA).2	utg4576	154449	154523	+	75	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0
evm.TU.utg4576.24	utg4576	160285	161670	-	1386	15	45	42	39	55	24	29	41	18	43	20	73	20	28	30	71	43	100	69	66	15	7	3	15	53	67	16	35
evm.TU.utg4576.25	utg4576;utg4576;utg4576;utg4576	161705;161953;162133;162754	161707;162048;162267;162834	+;+;+;+	315	1	13	24	12	18	0	6	10	24	19	17	47	8	4	14	42	18	44	17	63	8	5	4	3	29	15	7	2
evm.TU.utg4576.28	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	167743;168087;169608;170698;171446;171974;172631;172814	167833;168390;169639;170823;171545;172046;172703;173517	-;-;-;-;-;-;-;-	1503	49	77	96	91	115	56	43	62	56	96	33	185	45	52	44	282	56	125	107	142	36	45	22	40	97	98	46	75
evm.TU.utg4576.29	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	174503;174893;175847;176119;176506;176677;176862;177578;177667;177938;178636;178826;179129;179527;180322;180601;181468;182534;183681;183862;183992	174643;174923;175932;176190;176607;176757;176918;177611;177858;177990;178713;178852;179201;179618;180379;180694;181588;182671;183768;183886;184154	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1806	94	69	133	125	88	32	64	83	51	66	71	230	52	55	49	333	61	107	125	134	52	76	52	75	143	138	45	71
evm.TU.utg4576.30	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	184324;184543;184889;185592;185872;187131;187262;187930	184443;184652;184969;185731;186557;187187;187290;188050	+;+;+;+;+;+;+;+	1344	45	41	65	42	29	14	29	59	55	41	38	125	30	27	31	100	59	118	51	109	21	30	7	36	64	69	32	17
evm.TU.utg4576.31	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	195490;196631;197926;198853;199453;200011;200466;201163;201451;201940;202396;202958;204165;204494;204922;205475;206077;207031;207538;208664;208917;209333;210029;210592;213837	195927;196741;197967;198933;199528;200084;200615;201192;201540;201975;202464;202987;204223;204563;204987;205564;206144;207101;207584;208764;208947;209380;210151;210728;213870	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2172	761	848	1423	948	1571	243	864	1114	953	865	688	1791	574	925	687	1678	1218	1980	1077	1954	527	718	681	477	1335	1524	553	871
evm.TU.utg4576.32	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	216445;217214;218058;218793;219062;219436;219640;220222;220744;220955;221415;222205;222968;223689;224110;224796;225229;225827;226750;227475	216591;217333;218168;218843;219135;219537;219741;220302;220837;221052;221462;222304;223273;223808;224214;224831;225379;225888;226894;227536	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2115	357	356	553	429	440	150	297	328	343	263	307	943	199	229	289	860	432	744	349	805	177	314	192	296	621	539	247	345
evm.TU.utg4576.33	utg4576	234068	236194	-	2127	11	74	48	39	54	3	7	12	22	16	14	26	14	9	7	34	30	16	18	56	28	23	24	18	50	27	12	25
evm.TU.utg4576.34	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	244629;244629;245139;245139;245382;246566;246705;246845;246845;247472;247472;247472;249055;249055;249055	244726;244726;245185;245185;245447;246680;246947;246947;246947;247536;247536;247536;249187;249187;249187	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	767	350	468	860	658	575	229	383	256	188	288	227	1089	145	329	196	810	308	609	580	530	120	371	471	473	708	622	267	377
evm.TU.utg4576.35	utg4576;utg4576;utg4576;utg4576	254602;254950;256289;257130	254707;255581;256397;257212	+;+;+;+	930	38	50	94	116	56	37	43	42	30	18	12	69	28	71	74	86	74	173	98	87	12	36	19	84	93	111	37	25
evm.TU.utg4576.36	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	258737;259636;260342;261585;262557;263244;263894;264505;265797;266001;266656;267084;267711	258902;259836;260452;262093;262733;263417;263998;264609;265865;266140;266761;267158;267887	-;-;-;-;-;-;-;-;-;-;-;-;-	2115	44	37	77	25	54	16	33	77	41	33	27	100	41	11	24	117	91	110	44	128	19	30	10	44	59	65	50	27
tRNAscan-SE.tRNA.utg4576.Ser(AGA).1	utg4576	266213	266281	-	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg4576.37	utg4576	268296	268751	+	456	9	41	27	20	12	7	5	11	0	4	14	16	1	4	4	14	6	24	14	27	5	16	4	6	19	19	9	13
evm.TU.utg4576.38	utg4576;utg4576;utg4576;utg4576	269027;269622;270286;271176	269177;269857;270472;271990	+;+;+;+	1389	46	96	85	45	54	21	35	48	24	35	48	81	33	18	26	84	29	75	70	80	10	29	13	18	94	85	19	53
evm.TU.utg4576.39	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	277789;278385;281778;283423;284662;285487;286692;287766;289216;289421;289934	278094;278593;281829;283516;284874;285963;286829;288899;289344;289549;290007	+;+;+;+;+;+;+;+;+;+;+	2955	14925	18176	61966	29724	29852	223	19253	7593	7743	32692	4679	218	3167	4497	16625	418	14461	10077	46454	51330	5827	31265	26707	102	49316	23774	8607	21470
evm.TU.utg4576.40	utg4576	291817	292968	-	1152	0	0	2	2	1	8	0	6	6	0	6	2	4	0	3	4	4	57	3	4	2	0	4	0	6	0	2	3
evm.TU.utg4576.41	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	313910;316216;317962;318743;319621;320253;324522;325013;325277;326161;326321;326495;327136;327660;328172	314202;316275;318111;318909;319679;320344;324584;325107;325338;326220;326349;326541;327184;327698;328425	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1519	184	255	401	293	178	55	98	210	67	89	153	342	73	63	150	291	78	309	173	379	157	229	191	102	355	190	131	176
evm.TU.utg4576.42	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	335969;336616;337021;337424;338268;338391;338794;339136;339308;340069;340713;340945;341518;341666;342317;342786;343507;343906;344214;344560;344810;344975;345905;346227;346488;346945;347742;347951;348419;348687;349064	336070;336737;337067;337507;338311;338429;338863;339193;339339;340130;340859;340994;341557;341710;342382;342852;343576;343981;344302;344696;344889;345038;346017;346292;346552;346996;347828;348010;348455;348731;349374	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2427	407	510	726	611	776	245	337	831	589	398	491	1407	341	408	528	1446	849	1282	606	1339	306	365	179	380	746	698	366	422
tRNAscan-SE.tRNA.utg4576.Pseudo(AGC).2	utg4576	346681	346754	-	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg4576.43	utg4576	354496	355023	-	528	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0
evm.TU.utg4576.44	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	357717;358782;358956;359234;359758;360312;361102;361644;362151;362899;363344;363607;364268;364882;365398;365760	357904;358871;359033;359346;359816;360397;361209;361745;362216;363017;363390;363734;364333;364941;365438;365994	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1586	543	541	1296	716	772	152	515	523	458	663	487	1364	347	555	599	1083	624	883	882	1056	371	515	540	409	1047	764	284	479
tRNAscan-SE.tRNA.utg4576.Thr(AGT).1	utg4576	362433	362503	-	71	0	0	2	0	3	0	0	1	1	0	0	1	0	0	0	2	0	2	0	0	0	0	1	0	0	1	1	1
evm.TU.utg4576.45	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	367145;369487;370066;370139;370615;370615;370812;370812;371397;371397;371779;371779;372434;372434;373928;373928	369355;369512;370213;370213;370665;370665;370895;370895;371489;371489;371833;371833;372494;372494;374114;374114	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2916	950	1085	1798	1558	1742	379	730	1227	938	971	812	2724	834	1135	1201	3096	1182	2005	1816	2055	536	907	1265	762	1913	1821	703	1288
utg4576.equina_smart_1386026.path2	utg4576;utg4576;utg4576	369140;369487;370139	369355;369512;370151	-;-;-	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg4576.46	utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576;utg4576	376401;377022;377158;377364;379982;381008;381560;382933;383366;384002;384520;385132;385428;385677;386269;386397;386586;386758;387228;387988;390240	376548;377084;377217;377528;380570;381166;381748;382970;383434;384073;384616;385139;385516;385764;386315;386470;386638;386802;387277;388092;390374	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2343	1133	1356	1864	1032	1166	282	897	863	641	875	651	2197	490	580	546	2130	776	1087	1176	2000	428	713	584	532	1843	1555	612	847
evm.TU.utg4576.47	utg4576;utg4576	394803;395307	395138;395360	-;-	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg4587.1	utg4587;utg4587;utg4587;utg4587;utg4587;utg4587;utg4587;utg4587;utg4587;utg4587;utg4587;utg4587;utg4587;utg4587;utg4587;utg4587;utg4587	6392;7132;7492;7983;8137;8323;22864;23415;24066;24792;25367;25539;25992;27235;27542;28423;28602	6596;7231;7588;8023;8207;8442;23051;23528;24312;24976;25445;25747;26330;27387;28244;28514;28695	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3037	502	371	743	960	979	152	558	546	218	195	76	261	313	354	299	332	319	442	779	952	70	610	285	270	820	1293	343	610
utg4587.equina_smart_1455956.path1	utg4587;utg4587;utg4587;utg4587;utg4587	19411;21327;21684;22176;22330	19473;21426;21780;22216;22379	-;-;-;-;-	351	116	65	173	211	200	17	114	96	28	34	20	40	33	68	74	87	64	96	194	241	11	143	80	73	181	241	73	99
evm.TU.utg4587.2	utg4587;utg4587	33102;33861	33380;34010	-;-	429	38	32	36	44	47	6	38	20	12	8	2	33	18	24	15	19	25	37	44	69	3	23	18	13	35	64	19	33
evm.TU.utg4587.3	utg4587;utg4587	34518;34667	34520;34864	+;+	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg4587.4	utg4587;utg4587;utg4587;utg4587;utg4587;utg4587	37793;37988;38622;40546;42419;42598	37902;38326;38774;41254;42510;42691	-;-;-;-;-;-	1497	4	1	10	2	4	2	4	2	3	1	5	3	5	1	2	8	2	15	0	10	2	6	3	4	4	17	2	6
evm.TU.utg4593.1	utg4593	7866	8153	-	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg4593.2	utg4593;utg4593;utg4593	22137;22890;23038	22734;22954;23073	-;-;-	699	1	1	2	0	0	0	2	5	0	0	4	0	0	2	0	0	3	23	0	7	2	4	7	0	0	0	0	0
evm.TU.utg4593.3	utg4593;utg4593;utg4593	24040;24472;24824	24087;24597;24859	-;-;-	210	0	0	3	0	0	0	2	0	0	0	2	0	0	0	0	0	2	11	0	3	0	4	0	4	8	0	0	1
evm.TU.utg4593.4	utg4593;utg4593;utg4593	24916;25614;26523	25026;25676;26570	-;-;-	222	0	1	2	0	0	0	2	1	1	1	1	0	0	0	0	0	0	3	0	1	0	2	0	0	0	1	0	0
evm.TU.utg4593.5	utg4593	26681	27334	-	654	0	4	7	2	4	0	6	0	1	5	2	0	2	2	2	5	1	20	4	2	0	2	0	0	8	3	1	3
evm.TU.utg4593.6	utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593	33244;33895;34453;34941;35678;36827;38336;39124;40238	33615;34040;34570;35066;35829;37043;38490;39381;40406	-;-;-;-;-;-;-;-;-	1713	8	2	5	6	7	3	6	10	2	11	11	10	0	2	0	4	11	49	6	4	4	8	10	5	16	6	6	11
evm.TU.utg4593.7	utg4593;utg4593;utg4593;utg4593;utg4593	41621;42197;42612;42802;43254	41892;42309;42721;43069;43372	-;-;-;-;-	882	101	143	140	234	154	174	127	143	133	96	110	56	98	199	97	98	234	461	178	152	108	64	41	128	130	292	90	99
evm.TU.utg4593.8	utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593	43398;43903;44504;44627;45016;45280;45616;46260;46697;46942;47561;47870;48098;48274;48748;49354;50008;50807;52240;53092;53988;54655;55663;56600;57710;58648;58833;59767;60976;61312;61772;61963	43480;44107;44523;44843;45072;45531;45846;46394;46726;46965;47578;47917;48160;48327;48801;49502;50293;51004;52361;53158;54080;54729;55690;56672;57795;58749;58918;59787;61038;61356;61891;62103	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3246	119	204	279	371	206	180	189	199	149	113	128	117	141	352	106	127	235	527	217	298	103	110	59	171	272	368	125	166
tRNAscan-SE.tRNA.utg4593.Cys(ACA).1	utg4593	57138	57212	+	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0
evm.TU.utg4593.9	utg4593;utg4593;utg4593	63821;64446;65849	63907;64541;65998	+;+;+	333	39	27	42	32	22	27	17	29	25	22	24	37	7	17	20	45	22	57	39	40	22	23	13	30	36	36	17	24
tRNAscan-SE.tRNA.utg4593.Pseudo(GGC).1	utg4593	65449	65522	-	74	2	0	1	4	4	0	0	2	6	1	0	0	1	2	0	4	0	4	0	0	0	0	2	0	3	2	0	0
evm.TU.utg4593.10	utg4593;utg4593;utg4593;utg4593;utg4593	69300;70805;71251;71741;72609	69963;70959;71396;71829;72893	-;-;-;-;-	1339	306	352	566	285	418	232	337	298	219	281	441	503	162	172	292	271	230	429	369	563	299	273	270	402	574	317	172	271
evm.TU.utg4593.11	utg4593	75084	76151	-	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0
evm.TU.utg4593.12	utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593;utg4593	79018;80124;81074;81786;82520;83247;84128;84563;86993	79863;80558;81316;81940;82727;83423;84282;84754;87191	-;-;-;-;-;-;-;-;-	2610	0	0	4	107	0	6	0	0	0	0	14	0	0	2	0	0	0	162	0	4	35	0	0	2	0	1	0	0
evm.TU.utg4593.13	utg4593;utg4593;utg4593;utg4593;utg4593	88354;89543;90068;90578;90827	88441;89713;90195;90674;91018	+;+;+;+;+	676	33	24	69	102	46	63	58	90	94	40	67	21	44	15	50	90	83	236	118	111	24	13	14	39	69	67	42	38
evm.TU.utg4593.14	utg4593	94176	94676	-	501	8	12	23	13	24	0	4	27	4	6	6	28	9	14	11	6	11	38	11	26	6	11	0	0	23	3	2	18
tRNAscan-SE.tRNA.utg4593.Tyr(GTA).1	utg4593	95886	95960	+	75	0	0	0	1	0	0	0	0	0	0	5	4	0	0	1	1	0	4	0	2	4	0	0	0	0	0	0	0
evm.TU.utg4604.1	utg4604;utg4604;utg4604;utg4604	1077;8546;9069;10079	1169;8633;9179;10262	+;+;+;+	476	44	34	82	96	66	84	47	34	27	38	122	64	34	12	33	59	63	154	59	78	51	41	13	148	87	101	49	42
utg4604.evm.utg1290.21.path4	utg4604;utg4604;utg4604	5317;5557;5872	5431;5656;6133	+;+;+	477	44	32	59	65	33	0	37	44	32	57	27	20	10	17	20	18	27	128	58	68	12	41	15	0	91	35	27	29
evm.TU.utg4604.2	utg4604	11175	11740	+	566	12	22	29	43	26	42	22	30	43	30	115	38	22	11	23	56	31	122	54	48	48	16	6	93	46	60	11	20
evm.TU.utg4604.3	utg4604	15888	16349	-	462	5	11	37	11	36	2	0	14	12	6	47	0	5	2	0	0	11	13	4	11	21	3	8	4	8	27	8	3
evm.TU.utg4604.4	utg4604	16604	17827	+	1224	8	6	6	3	4	105	0	2	4	4	0	0	0	2	0	2	0	11	1	10	4	2	4	237	8	3	0	0
evm.TU.utg4604.7	utg4604	20172	20480	+	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
evm.TU.utg4604.8	utg4604;utg4604	23280;25263	23995;26920	+;+	2374	427	291	721	398	579	347	161	189	92	291	398	166	43	251	256	217	241	444	354	469	179	300	749	462	777	366	241	513
evm.TU.utg4604.9	utg4604;utg4604;utg4604	29162;29742;30484	29364;30082;30561	-;-;-	622	0	0	0	1	4	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0
evm.TU.utg4604.10	utg4604	31588	32115	+	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg4604.11	utg4604;utg4604;utg4604	37481;39093;43922	37952;39270;44013	-;-;-	742	0	0	3	0	0	6	0	4	2	0	8	4	2	0	0	2	0	2	6	8	2	4	0	27	2	0	0	0
tRNAscan-SE.tRNA.utg4604.Cys(ACA).1	utg4604	38858	38932	+	75	0	4	8	2	0	4	6	5	7	1	19	5	3	1	2	1	0	6	8	10	3	0	0	4	11	14	0	7
evm.TU.utg4604.12	utg4604;utg4604	52273;53033	52480;53196	+;+	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg4604.13	utg4604;utg4604;utg4604	54356;57897;58155	54638;58045;58163	-;-;-	441	2	17	3	0	9	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	4	2	1	5	1	1	4
evm.TU.utg4604.14	utg4604;utg4604	66041;66276	66059;69451	+;+	3195	6	6	6	4	0	12	0	8	0	0	2	71	4	4	4	62	0	0	4	7	4	4	6	35	6	6	0	4
evm.TU.utg4604.15	utg4604	69468	70940	+	1473	9	2	18	10	20	6	7	12	6	7	1	43	10	6	4	29	10	36	4	12	0	8	12	43	27	19	2	8
evm.TU.utg4604.16	utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604	76304;78223;78458;85345;87796;88026;88527;91119;91196;91544;91918;92809;93120;93645;94408;94760;95026;95714;95974;96199;96555;97012;99164;101445;101627;101861;102229;102665;103649	76581;78366;78488;85446;87870;88088;88604;91124;91222;91628;92032;92889;93195;93692;94515;94785;95091;95801;96061;96229;96600;97064;99245;101523;101700;101896;102306;102757;103714	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2223	293	230	501	418	311	211	225	464	318	273	771	421	178	145	275	337	341	597	498	832	477	265	254	581	455	334	158	265
tRNAscan-SE.tRNA.utg4604.Arg(ACG).1	utg4604	86327	86401	-	75	0	0	0	1	0	0	0	1	2	0	23	0	0	0	3	0	3	6	8	0	3	0	0	0	0	2	3	0
tRNAscan-SE.tRNA.utg4604.Cys(ACA).2	utg4604	86586	86660	-	75	3	6	3	10	8	2	4	4	1	1	13	4	6	1	7	9	8	11	18	11	4	0	2	4	20	12	5	2
tRNAscan-SE.tRNA.utg4604.Cys(ACA).3	utg4604	86848	86922	-	75	1	1	0	1	2	0	2	1	0	1	0	9	0	0	0	0	1	4	12	6	2	0	0	0	3	2	2	3
evm.TU.utg4604.17	utg4604	109595	111838	+	2244	0	1	0	0	0	20	0	0	0	0	13	0	0	0	0	0	0	0	0	0	20	0	0	19	2	0	1	0
evm.TU.utg4604.18	utg4604	113615	114367	+	753	0	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	21	0	0	0	0
evm.TU.utg4604.21	utg4604	116121	116576	+	456	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	0
evm.TU.utg4604.22	utg4604	116657	117034	-	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg4604.23	utg4604;utg4604	117378;117591	117563;117778	-;-	374	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
evm.TU.utg4604.24	utg4604;utg4604;utg4604;utg4604	117811;122578;122736;123284	118450;122651;122780;123433	-;-;-;-	909	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
utg4604.equina_smart_676577.path1	utg4604;utg4604	122226;122736	122651;122780	-;-	471	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0
evm.TU.utg4604.25	utg4604	134695	136322	-	1628	4	13	2	5	14	5	6	14	15	0	13	8	2	10	0	6	8	18	6	23	9	6	10	12	6	6	8	3
evm.TU.utg4604.26	utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604;utg4604	136389;137398;138038;138303;138689;139264;140123;141115;142460;142764;143794	136989;137788;138101;138389;139016;139555;141005;141257;142568;142893;143804	-;-;-;-;-;-;-;-;-;-;-	3039	17	30	63	6	72	82	35	38	22	10	71	32	30	17	29	11	12	79	21	94	57	21	24	93	67	55	24	42
evm.TU.utg4605.1	utg4605;utg4605;utg4605;utg4605;utg4605;utg4605;utg4605;utg4605;utg4605;utg4605	1719;4541;4682;4828;4982;7110;7392;7552;7776;7970	1781;4597;4741;4879;5088;7131;7412;7590;7809;8018	-;-;-;-;-;-;-;-;-;-	504	463	585	560	641	803	194	541	594	636	555	154	200	267	356	519	1296	506	524	521	880	220	275	318	376	813	766	385	385
evm.TU.utg4605.2	utg4605;utg4605;utg4605;utg4605;utg4605	22807;24264;26263;27892;29170	22874;24391;26385;28000;30401	+;+;+;+;+	1660	66	84	158	106	104	38	52	114	55	80	101	248	38	59	54	259	100	215	85	166	47	43	26	95	129	102	41	61
tRNAscan-SE.tRNA.utg4605.Pseudo(GTT).1	utg4605	28544	28615	-	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
evm.TU.utg4605.3	utg4605;utg4605	37720;39942	37741;40411	+;+	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
